claim_id;ticket_id;claim_timestamp;claim_channel;claim_reason;claim_sequence
8159;46438;2025-08-28 06:35:02;Email;Service still unavailable;3
8160;46438;2025-08-28 03:43:02;Email;Ticket taking too long;4
8161;46449;2025-08-28 00:09:47;Email;Service still unavailable;1
8162;46455;2025-08-29 21:55:58;Phone;Urgency increased by user;1
8163;46455;2025-08-29 15:24:58;Phone;Ticket taking too long;2
8164;46455;2025-08-29 07:42:58;Email;Service still unavailable;3
8165;46455;2025-08-28 20:24:58;Email;Issue not solved;4
8166;46457;2025-08-28 01:07:00;Phone;Issue not solved;1
8167;46465;2025-08-27 20:11:43;Phone;Service still unavailable;1
8168;46467;2025-08-27 12:57:57;Portal;Ticket taking too long;1
8169;46477;2025-08-27 18:12:56;Email;No update provided;1
8170;46479;2025-08-29 05:53:44;Email;Issue not solved;1
8171;46483;2025-08-27 16:37:40;Phone;Ticket taking too long;1
8172;46486;2025-08-27 22:05:06;Portal;Service still unavailable;1
8173;46495;2025-08-27 20:48:53;Portal;No update provided;1
8174;46497;2025-08-29 03:00:18;Phone;Urgency increased by user;1
8175;46541;2025-08-30 22:50:08;Portal;Issue not solved;1
8176;46542;2025-08-29 22:14:21;Phone;Urgency increased by user;1
8177;46542;2025-08-29 17:33:21;Phone;No update provided;2
8178;46547;2025-08-30 16:38:39;Email;Urgency increased by user;1
8179;46547;2025-08-29 13:26:39;Phone;Ticket taking too long;2
8180;46556;2025-08-30 09:24:41;Email;Ticket taking too long;1
8181;46556;2025-08-29 15:35:41;Email;Service still unavailable;2
8182;46557;2025-08-29 19:08:32;Portal;Service still unavailable;1
8183;46561;2025-08-29 00:59:30;Portal;Service still unavailable;1
8184;46568;2025-08-30 00:55:53;Email;Issue not solved;1
8185;46571;2025-08-31 04:18:26;Email;Urgency increased by user;1
8186;46571;2025-08-28 20:17:26;Phone;Ticket taking too long;2
8187;46575;2025-08-29 01:27:36;Email;Ticket taking too long;1
8188;46575;2025-08-30 00:14:36;Email;Ticket taking too long;2
8189;46591;2025-08-29 11:10:12;Email;No update provided;1
8190;46591;2025-08-28 20:53:12;Phone;Ticket taking too long;2
8191;46606;2025-08-29 07:06:14;Email;Service still unavailable;1
8192;46608;2025-08-30 08:25:01;Phone;Service still unavailable;1
8193;46613;2025-08-29 06:36:36;Email;Service still unavailable;1
8194;46644;2025-08-29 04:46:32;Portal;Issue not solved;1
8195;46652;2025-08-29 07:05:42;Phone;Service still unavailable;1
8196;46656;2025-08-28 10:09:48;Portal;Ticket taking too long;1
8197;46656;2025-08-28 21:17:48;Phone;Issue not solved;2
8198;46677;2025-08-30 00:21:05;Phone;Issue not solved;1
8199;46688;2025-08-28 23:21:36;Portal;No update provided;1
8200;46688;2025-08-29 01:14:36;Email;Service still unavailable;2
8201;46706;2025-08-28 12:27:35;Email;Urgency increased by user;1
8202;46717;2025-08-29 13:17:57;Portal;No update provided;1
8203;46717;2025-08-29 22:26:57;Email;Service still unavailable;2
8204;46717;2025-08-29 18:10:57;Email;Service still unavailable;3
8205;46740;2025-09-01 04:53:05;Portal;Service still unavailable;1
8206;46740;2025-08-30 03:06:05;Email;Issue not solved;2
8207;46742;2025-08-31 02:03:56;Portal;Ticket taking too long;1
8208;46757;2025-08-31 13:06:24;Portal;Ticket taking too long;1
8209;46771;2025-08-30 03:38:10;Portal;No update provided;1
8210;46776;2025-08-30 00:39:28;Email;Ticket taking too long;1
8211;46781;2025-08-29 19:33:55;Phone;Issue not solved;1
8212;46787;2025-08-30 00:27:23;Phone;No update provided;1
8213;46790;2025-08-30 23:52:43;Portal;Service still unavailable;1
8214;46790;2025-08-31 07:14:43;Email;Ticket taking too long;2
8215;46791;2025-08-30 22:50:27;Portal;Service still unavailable;1
8216;46795;2025-08-29 16:32:26;Email;Service still unavailable;1
8217;46795;2025-08-29 16:19:26;Email;Service still unavailable;2
8218;46801;2025-08-30 13:50:38;Phone;Urgency increased by user;1
8219;46802;2025-08-30 06:54:39;Phone;Service still unavailable;1
8220;46808;2025-08-30 01:18:31;Phone;Issue not solved;1
8221;46824;2025-08-29 21:28:12;Email;Service still unavailable;1
8222;46825;2025-08-29 15:43:59;Portal;Issue not solved;1
8223;46839;2025-08-29 21:21:17;Phone;Ticket taking too long;1
8224;46839;2025-08-29 22:35:17;Phone;Urgency increased by user;2
8225;46862;2025-08-29 21:03:16;Portal;Service still unavailable;1
8226;46862;2025-08-29 11:59:16;Portal;No update provided;2
8227;46867;2025-08-31 01:45:02;Phone;Service still unavailable;1
8228;46872;2025-08-29 19:31:38;Portal;Service still unavailable;1
8229;46873;2025-08-29 15:10:03;Portal;Service still unavailable;1
8230;46875;2025-08-30 08:36:14;Email;Ticket taking too long;1
8231;46879;2025-08-29 23:08:43;Portal;Ticket taking too long;1
8232;46892;2025-08-29 11:44:49;Phone;Ticket taking too long;1
8233;46893;2025-08-30 05:18:10;Phone;Issue not solved;1
8234;46900;2025-08-30 12:04:49;Portal;Urgency increased by user;1
8235;46906;2025-08-29 22:00:37;Phone;Service still unavailable;1
8236;46906;2025-08-29 15:04:37;Email;Service still unavailable;2
8237;46913;2025-08-31 01:02:17;Phone;Service still unavailable;1
8238;46914;2025-08-31 15:17:54;Email;Ticket taking too long;1
8239;46917;2025-08-30 20:17:07;Email;Ticket taking too long;1
8240;46917;2025-08-30 18:08:07;Portal;Urgency increased by user;2
8241;46928;2025-08-30 14:22:49;Email;Ticket taking too long;1
8242;46928;2025-08-30 21:48:49;Email;Issue not solved;2
8243;46929;2025-08-30 10:39:15;Phone;Ticket taking too long;1
8244;46948;2025-08-31 09:42:53;Portal;Ticket taking too long;1
8245;46952;2025-09-02 17:08:06;Portal;Ticket taking too long;1
8246;46966;2025-09-01 03:26:54;Email;Issue not solved;1
8247;46966;2025-09-01 20:37:54;Portal;Service still unavailable;2
8248;46966;2025-09-01 17:14:54;Email;Ticket taking too long;3
8249;46966;2025-09-01 14:56:54;Phone;Urgency increased by user;4
8250;46976;2025-08-31 06:25:27;Phone;No update provided;1
8251;46976;2025-08-31 02:19:27;Email;Ticket taking too long;2
8252;47008;2025-08-30 20:02:16;Email;Urgency increased by user;1
8253;47019;2025-09-01 11:45:27;Email;Issue not solved;1
8254;47020;2025-09-02 01:02:21;Phone;No update provided;1
8255;47028;2025-08-31 02:15:42;Email;Issue not solved;1
8256;47038;2025-08-31 16:05:35;Email;Ticket taking too long;1
8257;47040;2025-08-30 20:21:51;Email;No update provided;1
8258;47060;2025-08-31 03:18:44;Portal;Ticket taking too long;1
8259;47063;2025-08-31 08:02:07;Portal;Issue not solved;1
8260;47071;2025-08-31 13:00:46;Email;Issue not solved;1
8261;47072;2025-08-30 19:50:36;Phone;Ticket taking too long;1
8262;47072;2025-08-30 21:44:36;Portal;No update provided;2
8263;47078;2025-08-31 21:39:01;Portal;Service still unavailable;1
8264;47098;2025-08-31 08:40:53;Email;Service still unavailable;1
8265;47108;2025-09-01 19:49:15;Email;Urgency increased by user;1
8266;47108;2025-09-01 10:56:15;Phone;Issue not solved;2
8267;47108;2025-08-31 16:18:15;Email;No update provided;3
8268;47112;2025-09-01 18:15:05;Portal;Ticket taking too long;1
8269;47122;2025-08-31 16:59:08;Phone;Urgency increased by user;1
8270;47126;2025-09-01 15:15:58;Phone;Urgency increased by user;1
8271;47126;2025-09-01 00:24:58;Portal;Service still unavailable;2
8272;47130;2025-09-01 17:08:40;Phone;Urgency increased by user;1
8273;47148;2025-09-03 02:41:06;Email;Service still unavailable;1
8274;47154;2025-08-31 17:32:37;Email;Urgency increased by user;1
8275;47162;2025-09-01 12:46:02;Portal;Ticket taking too long;1
8276;47183;2025-08-31 12:29:12;Phone;Issue not solved;1
8277;47183;2025-09-01 03:27:12;Email;No update provided;2
8278;47192;2025-09-03 14:54:35;Portal;Ticket taking too long;1
8279;47209;2025-09-03 04:04:47;Portal;Ticket taking too long;1
8280;47211;2025-09-02 10:07:48;Email;Service still unavailable;1
8281;47225;2025-09-01 15:08:06;Portal;Issue not solved;1
8282;47231;2025-09-02 03:08:12;Email;Service still unavailable;1
8283;47246;2025-08-31 15:47:33;Portal;Ticket taking too long;1
8284;47282;2025-09-01 22:37:42;Portal;Service still unavailable;1
8285;47294;2025-09-01 19:03:03;Phone;Ticket taking too long;1
8286;47294;2025-09-01 16:05:03;Portal;Ticket taking too long;2
8287;47298;2025-09-02 20:06:02;Phone;Issue not solved;1
8288;47301;2025-09-03 11:34:14;Portal;No update provided;1
8289;47315;2025-09-01 17:14:27;Phone;Urgency increased by user;1
8290;47315;2025-09-01 20:01:27;Portal;Urgency increased by user;2
8291;47315;2025-09-02 08:27:27;Portal;Urgency increased by user;3
8292;47317;2025-09-01 17:20:56;Phone;No update provided;1
8293;47329;2025-09-01 18:38:06;Portal;Ticket taking too long;1
8294;47332;2025-09-03 11:27:48;Email;No update provided;1
8295;47332;2025-09-02 08:04:48;Portal;Urgency increased by user;2
8296;47332;2025-09-04 18:13:48;Portal;Urgency increased by user;3
8297;47354;2025-09-03 12:08:59;Portal;Issue not solved;1
8298;47360;2025-09-01 22:23:53;Email;Urgency increased by user;1
8299;47363;2025-09-01 19:07:30;Portal;Urgency increased by user;1
8300;47363;2025-09-02 07:58:30;Phone;Issue not solved;2
8301;47366;2025-09-01 10:30:10;Phone;Urgency increased by user;1
8302;47370;2025-09-01 18:03:22;Email;Urgency increased by user;1
8303;47381;2025-09-01 17:30:09;Phone;No update provided;1
8304;47384;2025-09-01 16:49:04;Email;No update provided;1
8305;47387;2025-09-01 19:39:29;Email;No update provided;1
8306;47387;2025-09-02 02:55:29;Phone;Urgency increased by user;2
8307;47387;2025-09-01 22:11:29;Phone;Service still unavailable;3
8308;47387;2025-09-01 11:55:29;Phone;No update provided;4
8309;47398;2025-09-01 20:06:25;Phone;No update provided;1
8310;47418;2025-09-01 20:18:52;Phone;Urgency increased by user;1
8311;47418;2025-09-01 20:56:52;Phone;Urgency increased by user;2
8312;47425;2025-09-04 03:53:04;Portal;Issue not solved;1
8313;47455;2025-09-02 14:08:45;Phone;Ticket taking too long;1
8314;47456;2025-09-04 20:40:12;Phone;Urgency increased by user;1
8315;47457;2025-09-04 19:31:06;Portal;No update provided;1
8316;47464;2025-09-03 15:29:27;Email;Urgency increased by user;1
8317;47474;2025-09-03 22:21:53;Email;Service still unavailable;1
8318;47483;2025-09-03 21:42:41;Phone;Issue not solved;1
8319;47490;2025-09-03 01:15:07;Phone;Ticket taking too long;1
8320;47505;2025-09-03 00:36:21;Portal;No update provided;1
8321;47512;2025-09-03 10:56:00;Portal;Service still unavailable;1
8322;47523;2025-09-04 07:08:59;Portal;No update provided;1
8323;47523;2025-09-03 14:10:59;Portal;Urgency increased by user;2
8324;47528;2025-09-05 01:21:18;Phone;No update provided;1
8325;47545;2025-09-02 17:19:41;Email;Service still unavailable;1
8326;47554;2025-09-02 14:33:43;Email;Issue not solved;1
8327;47560;2025-09-02 16:26:28;Portal;No update provided;1
8328;47563;2025-09-03 06:30:26;Portal;Service still unavailable;1
8329;47567;2025-09-03 16:18:32;Phone;Issue not solved;1
8330;47580;2025-09-02 15:08:04;Phone;No update provided;1
8331;47580;2025-09-02 13:09:04;Email;Issue not solved;2
8332;47594;2025-09-02 22:11:25;Portal;Service still unavailable;1
8333;47595;2025-09-02 18:40:49;Email;Issue not solved;1
8334;47602;2025-09-03 16:55:03;Phone;Urgency increased by user;1
8335;47625;2025-09-02 18:07:37;Phone;No update provided;1
8336;47626;2025-09-03 00:49:12;Email;No update provided;1
8337;47645;2025-09-04 11:40:04;Portal;No update provided;1
8338;47646;2025-09-06 07:34:29;Email;No update provided;1
8339;47646;2025-09-06 10:53:29;Email;Service still unavailable;2
8340;47662;2025-09-03 21:41:52;Email;No update provided;1
8341;47663;2025-09-06 03:08:57;Email;Urgency increased by user;1
8342;47664;2025-09-03 09:14:30;Phone;Urgency increased by user;1
8343;47666;2025-09-04 06:13:08;Portal;Urgency increased by user;1
8344;47666;2025-09-04 07:22:08;Portal;Service still unavailable;2
8345;47677;2025-09-06 10:13:11;Portal;Urgency increased by user;1
8346;47677;2025-09-05 02:09:11;Email;Issue not solved;2
8347;47677;2025-09-06 00:35:11;Portal;Issue not solved;3
8348;47678;2025-09-06 04:31:11;Portal;Issue not solved;1
8349;47691;2025-09-04 23:21:39;Portal;Ticket taking too long;1
8350;47694;2025-09-04 01:21:29;Email;No update provided;1
8351;47696;2025-09-04 04:51:27;Phone;Issue not solved;1
8352;47719;2025-09-03 19:11:21;Phone;Urgency increased by user;1
8353;47719;2025-09-03 19:14:21;Phone;Service still unavailable;2
8354;47719;2025-09-04 14:56:21;Phone;Ticket taking too long;3
8355;47741;2025-09-06 08:08:30;Phone;Ticket taking too long;1
8356;47754;2025-09-04 02:07:47;Email;Ticket taking too long;1
8357;47761;2025-09-03 22:04:51;Email;Service still unavailable;1
8358;47767;2025-09-04 02:44:46;Email;Issue not solved;1
8359;47767;2025-09-03 21:18:46;Email;Ticket taking too long;2
8360;47776;2025-09-05 01:17:04;Portal;Ticket taking too long;1
8361;47776;2025-09-05 17:06:04;Phone;Service still unavailable;2
8362;47801;2025-09-03 18:33:31;Portal;Issue not solved;1
8363;47801;2025-09-03 19:29:31;Portal;No update provided;2
8364;47801;2025-09-04 10:05:31;Email;Service still unavailable;3
8365;47816;2025-09-03 22:14:40;Email;Ticket taking too long;1
8366;47820;2025-09-04 02:40:42;Phone;Issue not solved;1
8367;47836;2025-09-04 13:22:13;Phone;Service still unavailable;1
8368;47836;2025-09-06 05:15:13;Email;Ticket taking too long;2
8369;47839;2025-09-03 19:00:40;Email;Ticket taking too long;1
8370;47847;2025-09-04 12:42:37;Email;Ticket taking too long;1
8371;47847;2025-09-05 03:33:37;Portal;Issue not solved;2
8372;47863;2025-09-04 16:21:08;Phone;Urgency increased by user;1
8373;47865;2025-09-06 01:11:26;Portal;No update provided;1
8374;47865;2025-09-06 12:32:26;Email;No update provided;2
8375;47868;2025-09-07 06:29:39;Portal;Service still unavailable;1
8376;47868;2025-09-04 17:53:39;Portal;Urgency increased by user;2
8377;47886;2025-09-06 09:44:37;Portal;Urgency increased by user;1
8378;47894;2025-09-05 18:31:44;Email;Service still unavailable;1
8379;47894;2025-09-06 19:24:44;Portal;Ticket taking too long;2
8380;47894;2025-09-05 04:44:44;Portal;Urgency increased by user;3
8381;47900;2025-09-06 06:44:56;Phone;No update provided;1
8382;47905;2025-09-06 03:36:48;Portal;Urgency increased by user;1
8383;47907;2025-09-06 08:14:01;Portal;No update provided;1
8384;47910;2025-09-05 14:10:46;Portal;Urgency increased by user;1
8385;47910;2025-09-05 20:48:46;Email;Ticket taking too long;2
8386;47911;2025-09-04 20:23:31;Phone;Ticket taking too long;1
8387;47942;2025-09-05 22:48:46;Phone;Urgency increased by user;1
8388;47971;2025-09-05 19:15:48;Email;Urgency increased by user;1
8389;47981;2025-09-04 12:19:43;Phone;Issue not solved;1
8390;47981;2025-09-04 11:06:43;Email;No update provided;2
8391;47985;2025-09-05 01:33:22;Portal;Service still unavailable;1
8392;47985;2025-09-06 04:49:22;Email;Urgency increased by user;2
8393;48027;2025-09-06 07:56:15;Phone;Service still unavailable;1
8394;48031;2025-09-05 17:38:49;Portal;No update provided;1
8395;48031;2025-09-06 07:01:49;Phone;Service still unavailable;2
8396;48050;2025-09-07 12:35:01;Phone;Ticket taking too long;1
8397;48050;2025-09-07 09:27:01;Phone;Issue not solved;2
8398;48050;2025-09-07 06:06:01;Portal;Ticket taking too long;3
8399;48050;2025-09-06 07:56:01;Portal;No update provided;4
8400;48056;2025-09-08 05:36:01;Portal;No update provided;1
8401;48064;2025-09-06 08:03:47;Portal;Issue not solved;1
8402;48064;2025-09-06 08:15:47;Portal;Ticket taking too long;2
8403;48082;2025-09-05 16:59:25;Portal;No update provided;1
8404;48088;2025-09-07 02:54:22;Portal;Issue not solved;1
8405;48097;2025-09-05 20:05:03;Portal;No update provided;1
8406;48107;2025-09-06 12:46:56;Portal;Ticket taking too long;1
8407;48134;2025-09-05 17:33:51;Phone;Urgency increased by user;1
8408;48134;2025-09-05 18:20:51;Phone;Issue not solved;2
8409;48134;2025-09-05 15:20:51;Portal;Ticket taking too long;3
8410;48142;2025-09-05 16:51:53;Email;Service still unavailable;1
8411;48148;2025-09-06 01:36:56;Email;Issue not solved;1
8412;48151;2025-09-07 12:00:17;Portal;Ticket taking too long;1
8413;48151;2025-09-07 06:56:17;Email;Service still unavailable;2
8414;48152;2025-09-05 12:29:32;Portal;Ticket taking too long;1
8415;48159;2025-09-05 16:35:44;Portal;Issue not solved;1
8416;48160;2025-09-05 17:03:10;Portal;Ticket taking too long;1
8417;48160;2025-09-06 09:39:10;Phone;Issue not solved;2
8418;48177;2025-09-06 20:56:43;Portal;Service still unavailable;1
8419;48190;2025-09-06 17:24:34;Portal;Urgency increased by user;1
8420;48191;2025-09-06 11:16:57;Email;Issue not solved;1
8421;48199;2025-09-05 19:52:58;Email;Issue not solved;1
8422;48200;2025-09-05 15:18:14;Email;No update provided;1
8423;48215;2025-09-07 02:07:40;Portal;Service still unavailable;1
8424;48223;2025-09-05 20:52:20;Portal;Issue not solved;1
8425;48243;2025-09-07 10:47:09;Phone;Issue not solved;1
8426;48250;2025-09-06 15:18:31;Phone;Ticket taking too long;1
8427;48259;2025-09-07 07:05:47;Email;Ticket taking too long;1
8428;48263;2025-09-08 06:40:48;Portal;No update provided;1
8429;48263;2025-09-07 03:06:48;Phone;No update provided;2
8430;48269;2025-09-08 08:18:21;Email;Issue not solved;1
8431;48274;2025-09-06 15:01:30;Portal;Urgency increased by user;1
8432;48279;2025-09-07 13:46:30;Email;Urgency increased by user;1
8433;48281;2025-09-07 11:29:41;Portal;Service still unavailable;1
8434;48281;2025-09-07 17:19:41;Portal;No update provided;2
8435;48310;2025-09-08 03:19:56;Email;Service still unavailable;1
8436;48319;2025-09-06 20:52:22;Phone;Issue not solved;1
8437;48322;2025-09-07 02:13:39;Portal;Urgency increased by user;1
8438;48324;2025-09-08 02:41:49;Phone;Ticket taking too long;1
8439;48347;2025-09-07 12:32:37;Email;Service still unavailable;1
8440;48357;2025-09-07 02:52:57;Portal;Ticket taking too long;1
8441;48357;2025-09-07 05:02:57;Email;Ticket taking too long;2
8442;48362;2025-09-07 13:11:37;Email;Urgency increased by user;1
8443;48362;2025-09-08 14:29:37;Portal;Urgency increased by user;2
8444;48369;2025-09-06 21:24:19;Phone;Urgency increased by user;1
8445;48378;2025-09-08 08:58:34;Email;Ticket taking too long;1
8446;48378;2025-09-10 02:12:34;Phone;Issue not solved;2
8447;48387;2025-09-06 23:54:07;Portal;Ticket taking too long;1
8448;48387;2025-09-06 11:41:07;Phone;Urgency increased by user;2
8449;48400;2025-09-06 09:46:55;Phone;No update provided;1
8450;48405;2025-09-07 08:30:48;Portal;Urgency increased by user;1
8451;48408;2025-09-07 18:24:37;Phone;Urgency increased by user;1
8452;48419;2025-09-08 08:29:29;Email;Service still unavailable;1
8453;48434;2025-09-10 06:25:12;Email;Service still unavailable;1
8454;48434;2025-09-11 02:31:12;Phone;Ticket taking too long;2
8455;48495;2025-09-07 17:22:15;Portal;Urgency increased by user;1
8456;48502;2025-09-08 19:51:43;Email;Urgency increased by user;1
8457;48512;2025-09-07 09:49:09;Phone;Urgency increased by user;1
